Year,Round,Region Number,Region Name,Seed,Score,Team,Team,Score,Seed
2014,6,1,Championship,7,60,Connecticut,Kentucky,54,8
2015,1,1,Midwest,1,79,Kentucky,Hampton,56,16
2015,1,1,Midwest,2,75,Kansas,New Mexico St,56,15
2015,1,1,Midwest,3,69,Notre Dame,Northeastern,65,14
2015,1,1,Midwest,4,65,Maryland,Valparaiso,62,13
2015,1,1,Midwest,5,68,West Virginia,Buffalo,62,12
2015,1,1,Midwest,6,56,Butler,Texas,48,11
2015,1,1,Midwest,7,81,Wichita St,Indiana,76,10
2015,1,1,Midwest,8,66,Cincinnati,Purdue,65,9
2015,1,2,West,1,86,Wisconsin,Coastal Carolina,72,16
2015,1,2,West,2,93,Arizona,Texas Southern,72,15
2015,1,2,West,3,56,Baylor,Georgia St,57,14
2015,1,2,West,4,67,North Carolina,Harvard,65,13
2015,1,2,West,5,56,Arkansas,Wofford,53,12
2015,1,2,West,6,76,Xavier,Ole Miss,57,11
2015,1,2,West,7,72,VCU,Ohio St,75,10
2015,1,2,West,8,79,Oregon,Oklahoma St,73,9
2015,1,3,East,1,93,Villanova,Lafayette,52,16
2015,1,3,East,2,79,Virginia,Belmont,67,15
2015,1,3,East,3,69,Oklahoma,Albany,60,14
2015,1,3,East,4,57,Louisville,Cal Irvine,55,13
2015,1,3,East,5,71,Northern Iowa,Wyoming,54,12
2015,1,3,East,6,53,Providence,Dayton,66,11
2015,1,3,East,7,70,Michigan St,Georgia,63,10
2015,1,3,East,8,66,NC State,LSU,65,9
2015,1,4,South,1,85,Duke,Robert Morris,56,16
2015,1,4,South,2,86,Gonzaga,North Dakota St,76,15
2015,1,4,South,3,59,Iowa St,UAB,60,14
2015,1,4,South,4,84,Georgetown,Eastern Washington,74,13
2015,1,4,South,5,57,Utah,Stephen F Austin,50,12
2015,1,4,South,6,59,SMU,UCLA,60,11
2015,1,4,South,7,83,Iowa,Davidson,52,10
2015,1,4,South,8,76,San Diego St,St Johns,64,9
2015,2,1,Midwest,1,64,Kentucky,Cincinnati,51,8
2015,2,1,Midwest,2,65,Kansas,Wichita St,78,7
2015,2,1,Midwest,3,67,Notre Dame,Butler,64,6
2015,2,1,Midwest,4,59,Maryland,West Virginia,69,5
2015,2,2,West,1,72,Wisconsin,Oregon,65,8
2015,2,2,West,2,73,Arizona,Ohio St,58,10
2015,2,2,West,14,67,Georgia St,Xavier,75,6
2015,2,2,West,4,87,North Carolina,Arkansas,78,5
2015,2,3,East,1,68,Villanova,NC State,71,8
2015,2,3,East,2,54,Virginia,Michigan St,60,7
2015,2,3,East,3,72,Oklahoma,Dayton,66,11
2015,2,3,East,4,66,Louisville,Northern Iowa,53,5
2015,2,4,South,1,68,Duke,San Diego St,49,8
2015,2,4,South,2,87,Gonzaga,Iowa,68,7
2015,2,4,South,14,75,UAB,UCLA,92,11
2015,2,4,South,4,64,Georgetown,Utah,75,5
2015,3,1,Midwest,1,78,Kentucky,West Virginia,39,5
2015,3,1,Midwest,7,70,Wichita St,Notre Dame,81,3
2015,3,2,West,1,79,Wisconsin,North Carolina,72,4
2015,3,2,West,2,68,Arizona,Xavier,60,6
2015,3,3,East,8,65,NC State,Louisville,75,4
2015,3,3,East,7,62,Michigan St,Oklahoma,58,3
2015,3,4,South,1,63,Duke,Utah,57,5
2015,3,4,South,2,74,Gonzaga,UCLA,62,11
2015,4,1,Midwest,1,68,Kentucky,Notre Dame,66,3
2015,4,2,West,1,85,Wisconsin,Arizona,78,2
2015,4,3,East,4,70,Louisville,Michigan St,76,7
2015,4,4,South,1,66,Duke,Gonzaga,52,2
2015,5,1,Final Four,1,64,Kentucky,Wisconsin,71,1
2015,5,2,Final Four,7,61,Michigan St,Duke,81,1
2015,6,1,Championship,1,63,Wisconsin,Duke,68,1
2016,1,1,South,1,105,Kansas,Austin Peay,79,16
2016,1,1,South,2,86,Villanova,UNC Asheville,56,15
2016,1,1,South,3,79,Miami,Buffalo,72,14
2016,1,1,South,4,66,California,Hawaii,77,13
2016,1,1,South,5,79,Maryland,South Dakota St,74,12
2016,1,1,South,6,55,Arizona,Wichita St,65,11
2016,1,1,South,7,72,Iowa,Temple,70,10
2016,1,1,South,8,67,Colorado,Connecticut,74,9
2016,1,2,West,1,91,Oregon,Holy Cross,52,16
2016,1,2,West,2,82,Oklahoma,Cal St Bakersfield,68,15
2016,1,2,West,3,92,Texas A&M,Wisconsin Green Bay,65,14
2016,1,2,West,4,93,Duke,UNC Wilmington,85,13
2016,1,2,West,5,75,Baylor,Yale,79,12
2016,1,2,West,6,72,Texas,Northern Iowa,75,11
2016,1,2,West,7,67,Oregon St,VCU,75,10
2016,1,2,West,8,78,St Josephs,Cincinnati,76,9
2016,1,3,East,1,83,North Carolina,Florida Gulf Coast,67,16
2016,1,3,East,2,71,Xavier,Weber St,53,15
2016,1,3,East,3,56,West Virginia,Stephen F Austin,70,14
2016,1,3,East,4,85,Kentucky,Stony Brook,57,13
2016,1,3,East,5,99,Indiana,Chattanooga,74,12
2016,1,3,East,6,70,Notre Dame,Michigan,63,11
2016,1,3,East,7,47,Wisconsin,Pittsburgh,43,10
2016,1,3,East,8,69,USC,Providence,70,9
2016,1,4,Midwest,1,81,Virginia,Hampton,45,16
2016,1,4,Midwest,2,81,Michigan St,Middle Tennessee St,90,15
2016,1,4,Midwest,3,80,Utah,Fresno St,69,14
2016,1,4,Midwest,4,94,Iowa St,Iona,81,13
2016,1,4,Midwest,5,83,Purdue,Arkansas Little Rock,85,12
2016,1,4,Midwest,6,52,Seton Hall,Gonzaga,68,11
2016,1,4,Midwest,7,51,Dayton,Syracuse,70,10
2016,1,4,Midwest,8,61,Texas Tech,Butler,71,9
2016,2,1,South,1,73,Kansas,Connecticut,61,9
2016,2,1,South,2,87,Villanova,Iowa,68,7
2016,2,1,South,3,65,Miami,Wichita St,57,11
2016,2,1,South,13,60,Hawaii,Maryland,73,5
2016,2,2,West,1,69,Oregon,St Josephs,64,8
2016,2,2,West,2,85,Oklahoma,VCU,81,10
2016,2,2,West,3,92,Texas A&M,Northern Iowa,88,11
2016,2,2,West,4,71,Duke,Yale,64,12
2016,2,3,East,1,85,North Carolina,Providence,66,9
2016,2,3,East,2,63,Xavier,Wisconsin,66,7
2016,2,3,East,14,75,Stephen F Austin,Notre Dame,76,6
2016,2,3,East,4,67,Kentucky,Indiana,73,5
2016,2,4,Midwest,1,77,Virginia,Butler,69,9
2016,2,4,Midwest,15,50,Middle Tennessee St,Syracuse,75,10
2016,2,4,Midwest,3,59,Utah,Gonzaga,82,11
2016,2,4,Midwest,4,78,Iowa St,Arkansas Little Rock,61,12
2016,3,1,South,1,79,Kansas,Maryland,63,5
2016,3,1,South,2,92,Villanova,Miami,69,3
2016,3,2,West,1,82,Oregon,Duke,68,4
2016,3,2,West,2,77,Oklahoma,Texas A&M,63,3
2016,3,3,East,1,101,North Carolina,Indiana,86,5
2016,3,3,East,7,56,Wisconsin,Notre Dame,61,6
2016,3,4,Midwest,1,84,Virginia,Iowa St,71,4
2016,3,4,Midwest,10,63,Syracuse,Gonzaga,60,11
2016,4,1,South,1,59,Kansas,Villanova,64,2
2016,4,2,West,1,68,Oregon,Oklahoma,80,2
2016,4,3,East,1,88,North Carolina,Notre Dame,74,6
2016,4,4,Midwest,1,62,Virginia,Syracuse,68,10
2016,5,1,Final Four,2,95,Villanova,Oklahoma,51,2
2016,5,2,Final Four,1,83,North Carolina,Syracuse,66,10
2016,6,1,Championship,2,77,Villanova,North Carolina,74,10
2017,1,1,East,1,76,Villanova,Mount St Marys,56,16
2017,1,1,East,2,87,Duke,Troy,65,15
2017,1,1,East,3,91,Baylor,New Mexico St,73,14
2017,1,1,East,4,80,Florida,East Tennessee St,65,13
2017,1,1,East,5,76,Virginia,UNC Wilmington,71,12
2017,1,1,East,6,65,SMU,USC,66,11
2017,1,1,East,7,93,South Carolina,Marquette,73,10
2017,1,1,East,8,84,Wisconsin,Virginia Tech,74,9
2017,1,2,West,1,66,Gonzaga,South Dakota St,46,16
2017,1,2,West,2,100,Arizona,North Dakota,82,15
2017,1,2,West,3,86,Florida St,Florida Gulf Coast,80,14
2017,1,2,West,4,86,West Virginia,Bucknell,80,13
2017,1,2,West,5,60,Notre Dame,Princeton,58,12
2017,1,2,West,6,65,Maryland,Xavier,76,11
2017,1,2,West,7,85,St Marys,VCU,77,10
2017,1,2,West,8,68,Northwestern,Vanderbilt,66,9
2017,1,3,Midwest,1,100,Kansas,UC Davis,62,16
2017,1,3,Midwest,2,78,Louisville,Jacksonville St,63,15
2017,1,3,Midwest,3,93,Oregon,Iona,77,14
2017,1,3,Midwest,4,80,Purdue,Vermont,70,13
2017,1,3,Midwest,5,84,Iowa St,Nevada,73,12
2017,1,3,Midwest,6,72,Creighton,Rhode Island,84,11
2017,1,3,Midwest,7,92,Michigan,Oklahoma St,91,10
2017,1,3,Midwest,8,58,Miami,Michigan St,78,9
2017,1,4,South,1,103,North Carolina,Texas Southern,64,16
2017,1,4,South,2,79,Kentucky,Northern Kentucky,70,15
2017,1,4,South,3,97,UCLA,Kent St,80,14
2017,1,4,South,4,76,Butler,Winthrop,64,13
2017,1,4,South,5,72,Minnesota,Middle Tennessee St,81,12
2017,1,4,South,6,75,Cincinnati,Kansas St,61,11
2017,1,4,South,7,58,Dayton,Wichita St,64,10
2017,1,4,South,8,77,Arkansas,Seton Hall,71,9
2017,2,1,East,1,62,Villanova,Wisconsin,65,8
2017,2,1,East,2,81,Duke,South Carolina,88,7
2017,2,1,East,3,82,Baylor,USC,78,11
2017,2,1,East,4,65,Florida,Virginia,39,5
2017,2,2,West,1,79,Gonzaga,Northwestern,73,8
2017,2,2,West,2,69,Arizona,St Marys,60,7
2017,2,2,West,3,66,Florida St,Xavier,91,11
2017,2,2,West,4,83,West Virginia,Notre Dame,71,5
2017,2,3,Midwest,1,90,Kansas,Michigan St,70,9
2017,2,3,Midwest,2,69,Louisville,Michigan,73,7
2017,2,3,Midwest,3,75,Oregon,Rhode Island,72,11
2017,2,3,Midwest,4,80,Purdue,Iowa St,76,5
2017,2,4,South,1,72,North Carolina,Arkansas,65,8
2017,2,4,South,2,65,Kentucky,Wichita St,62,10
2017,2,4,South,3,79,UCLA,Cincinnati,67,6
2017,2,4,South,4,74,Butler,Middle Tennessee St,65,12
2017,3,1,East,8,83,Wisconsin,Florida,84,4
2017,3,1,East,7,70,South Carolina,Baylor,50,3
2017,3,2,West,1,61,Gonzaga,West Virginia,58,4
2017,3,2,West,2,71,Arizona,Xavier,73,11
2017,3,3,Midwest,1,98,Kansas,Purdue,66,4
2017,3,3,Midwest,7,68,Michigan,Oregon,69,3
2017,3,4,South,1,92,North Carolina,Butler,80,4
2017,3,4,South,2,86,Kentucky,UCLA,75,3
2017,4,1,East,4,70,Florida,South Carolina,77,7
2017,4,2,West,1,83,Gonzaga,Xavier,59,11
2017,4,3,Midwest,1,60,Kansas,Oregon,74,3
2017,4,4,South,1,75,North Carolina,Kentucky,73,2
2017,5,1,Final Four,7,73,South Carolina,Gonzaga,77,1
2017,5,2,Final Four,3,76,Oregon,North Carolina,77,1
2017,6,1,Championship,1,65,Gonzaga,North Carolina,71,1
